Seita.1G000100.1	GO:0006468	GO:0004674	GO:0098542	GO:0016310	GO:0016301	GO:0005886																																														
Seita.1G000200.1	GO:0009535	GO:0003674	GO:0009507																																																	
Seita.1G000300.1	GO:0005737	GO:0008150	GO:0008270																																																	
Seita.1G000400.1	GO:0034976	GO:0099503	GO:0006457	GO:0000325	GO:0005739	GO:0005783	GO:0003756	GO:0009507	GO:0009536																																											
Seita.1G000500.1	GO:0005737	GO:0000118	GO:0005829	GO:0051085	GO:0046983	GO:0030544																																														
Seita.1G000700.1	GO:0050589	GO:0009753	GO:0005737	GO:0010023	GO:0009611	GO:0009718	GO:0007033	GO:0051213																																												
Seita.1G000900.1	GO:0010093	GO:0005634	GO:0042127	GO:0003700	GO:0003677	GO:0009755	GO:0090691	GO:0045892	GO:0008361	GO:0009908																																										
Seita.1G001100.1	GO:0009057	GO:0008610	GO:0005634	GO:0000325	GO:0005886	GO:1901617	GO:0006790	GO:0015171	GO:0044281	GO:0048589																																										
Seita.1G001200.1	GO:0009414	GO:0006970	GO:0005783	GO:0016746	GO:0016298	GO:0005576																																														
Seita.1G001300.1	GO:0009853	GO:0042631	GO:0048046	GO:0005777	GO:0008465	GO:0005739	GO:0005829	GO:0071482	GO:0030267	GO:0009854	GO:0016616	GO:0009507	GO:0003729	GO:0008266	GO:0051287	GO:0016618																																				
Seita.1G009000.1	GO:0005685	GO:0000395	GO:0030627	GO:0005634																																																
Seita.1G009100.1	GO:0000162	GO:0004640	GO:0005634	GO:0009507																																																
Seita.1G009200.1	GO:0071782	GO:0005789	GO:0071458	GO:0005794	GO:0005886	GO:0071786	GO:0005783	GO:0003729	GO:0009617	GO:0005634																																										
Seita.1G009300.1	GO:0050832	GO:0007165	GO:0071407	GO:0003674	GO:0002376	GO:0010073	GO:1905393	GO:0042742	GO:1901701	GO:0007568	GO:0005886	GO:0048523	GO:0048827	GO:0009751																																						
Seita.1G009400.1	GO:0005886	GO:0071230	GO:0009416	GO:0006874	GO:0019722	GO:0038023	GO:0008066	GO:0000325	GO:0006816	GO:0005262	GO:0015276	GO:0005217																																								
Seita.1G009600.1	GO:0042147	GO:0030904	GO:0001881	GO:0005829	GO:0006623	GO:0016020	GO:0005768	GO:0006886	GO:0008333	GO:0007034	GO:0043231	GO:0005771																																								
Seita.1G009800.1	GO:0003700	GO:0006355	GO:0005634	GO:0000976	GO:0071456	GO:0010150																																														
Seita.1G009900.1	GO:0009414	GO:0010200	GO:0048589	GO:1901701	GO:0005886	GO:0031225	GO:0007165	GO:0098542																																												
Seita.1G010000.1	GO:0005576	GO:0009664	GO:0009505	GO:0009826	GO:0009828																																															
Seita.1G010100.1	GO:0005576	GO:0009664	GO:0009505	GO:0009826	GO:0009828																																															
Seita.1G010200.1	GO:0009664	GO:0005576	GO:0009739	GO:0006949	GO:0009826	GO:0010119	GO:0009828	GO:0010114	GO:0009505	GO:0005739																																										
Seita.1G010300.1	GO:0003674	GO:0005739	GO:0008150																																																	
Seita.1G010400.1	GO:0043531	GO:0005515	GO:0006952	GO:0005576																																																
Seita.1G010500.1	GO:0042780	GO:0005634	GO:0008033	GO:0034414	GO:0042781																																															
Seita.1G010700.1	GO:0005761	GO:0005739	GO:0005507	GO:0009507	GO:0005829	GO:0005762	GO:0008150																																													
Seita.1G010800.1	GO:0042780	GO:0005634	GO:0008033	GO:0034414	GO:0042781																																															
Seita.1G011000.1	GO:0070273	GO:0009739	GO:0009707	GO:0010020	GO:0005515																																															
Seita.1G011100.1	GO:0043531	GO:0005515	GO:0006952	GO:0005576																																																
Seita.1G011300.1	GO:0005886	GO:0060321	GO:0008104	GO:0005829	GO:0005737	GO:0009536	GO:0005515	GO:0006893	GO:0000145																																											
Seita.1G011400.1	GO:0042780	GO:0005634	GO:0008033	GO:0034414	GO:0042781																																															
Seita.1G011500.1	GO:0042780	GO:0005634	GO:0008033	GO:0034414	GO:0042781																																															
Seita.1G011600.1	GO:0043531	GO:0005515	GO:0006952	GO:0005576																																																
Seita.1G011900.1	GO:0005515	GO:0016567	GO:0005634	GO:0009737	GO:0010114	GO:0005737	GO:0042803	GO:0046982																																												
Seita.1G012000.1	GO:0003674	GO:0009416	GO:0009507	GO:0009753	GO:0019752	GO:0005737	GO:0009611																																													
Seita.1G012100.1	GO:0035195	GO:0004842	GO:0019005	GO:0099402	GO:0016567	GO:0005576																																														
Seita.1G012200.1	GO:0009506	GO:0009408	GO:0005634	GO:0010508	GO:0010228	GO:0005515	GO:0050832	GO:0006914	GO:0051087	GO:0012502	GO:0005516	GO:0006457																																								
Seita.1G012400.1	GO:0009570	GO:0009941	GO:0009793	GO:0009658	GO:0005634	GO:0009507	GO:0003729	GO:0010027	GO:0006412	GO:0003735																																										
Seita.1G012500.1	GO:0010150	GO:0003674	GO:0071489	GO:0009753	GO:0019752	GO:0019748	GO:0005576	GO:0098542	GO:1901575																																											
Seita.1G012600.1	GO:0008150	GO:0009536	GO:0003674	GO:0005634																																																
Seita.1G012700.1	GO:0050793	GO:0098542	GO:0009755	GO:0048367	GO:1901698	GO:0005737	GO:0009416																																													
Seita.1G012800.1	GO:0005886	GO:0005634	GO:1900150	GO:0003674	GO:0048507																																															
Seita.1G012900.1	GO:0003700	GO:0000793	GO:0048523	GO:0000794	GO:0003677	GO:0005634																																														
Seita.1G013200.1	GO:2000038	GO:0090547	GO:0005737	GO:0010374	GO:0005634	GO:0045893	GO:0006355	GO:0010052	GO:0006970	GO:0001216	GO:0005515	GO:0003700	GO:0046983	GO:0047484																																						
Seita.1G013300.1	GO:0009535	GO:0098807	GO:0009534	GO:0009507	GO:0009772	GO:0009941	GO:0005829	GO:0005515																																												
Seita.1G013400.1	GO:0048316	GO:0000902	GO:0010015	GO:0005739	GO:0048468	GO:0009888	GO:0003674																																													
Seita.1G013600.1	GO:0005575	GO:0009314	GO:0016567	GO:0003674																																																
Seita.1G013700.1	GO:0005575	GO:0008150	GO:0003674																																																	
Seita.1G013800.1	GO:0014070	GO:0005829	GO:0004650	GO:0040007	GO:0010035	GO:0005975	GO:0010817	GO:0033993	GO:0009733																																											
Seita.1G013900.1	GO:0009738	GO:0005634	GO:0005515	GO:0009789	GO:0010427	GO:0038023	GO:0042803	GO:0004864	GO:0009737	GO:0005737	GO:0005739	GO:0080163	GO:0005829																																							
Seita.1G014000.1	GO:0034247	GO:0003674	GO:0005634	GO:0005684																																																
Seita.1G014100.1	GO:0009536	GO:0006470	GO:0005829	GO:0009507	GO:0017018																																															
Seita.1G014200.1	GO:0005216	GO:0005221	GO:0006816	GO:0006813	GO:0005242	GO:0005886	GO:0005516	GO:0005634																																												
Seita.1G014300.1	GO:0005216	GO:0005221	GO:0006816	GO:0006813	GO:0005242	GO:0005886	GO:0005516	GO:0005634																																												
Seita.1G014500.1	GO:0042742	GO:0006596	GO:0005634	GO:0006597	GO:0005515	GO:0005737	GO:0004766	GO:0016768																																												
Seita.1G014600.1	GO:0005730	GO:0032774	GO:0000027	GO:0000463	GO:0019843	GO:0005515	GO:0005634																																													
Seita.1G014900.1	GO:0009416	GO:0002376	GO:0065003	GO:0042742	GO:0003674	GO:0005575																																														
Seita.1G015000.1	GO:0005634	GO:0006355	GO:0048829	GO:0010455	GO:0009834	GO:0005515	GO:0003700	GO:0003002																																												
Seita.1G015100.1	GO:0010629	GO:0004252	GO:0006465	GO:0005743																																																
Seita.1G015500.1	GO:0008138	GO:0005634	GO:0006470																																																	
Seita.1G015900.1	GO:0005886	GO:0050832	GO:0010150	GO:0004672	GO:0009755	GO:0042742	GO:0002237	GO:0019752	GO:0005515	GO:0006468	GO:0009737	GO:0009966	GO:0002376	GO:0048367	GO:0031347	GO:0071407	GO:1901701	GO:0042430	GO:0010200	GO:0016301	GO:0060548	GO:0006979	GO:0010035	GO:0048523	GO:0009751	GO:0033993																										
Seita.1G016000.1	GO:0016788																																																			
Seita.1G016100.1	GO:0048364	GO:0005634	GO:0009294	GO:0045931																																																
Seita.1G016200.1	GO:0048364	GO:0005634	GO:0009294	GO:0045931																																																
Seita.1G016400.1	GO:0010327	GO:0102165	GO:0010597	GO:0016747																																																
Seita.1G016500.1	GO:0009535	GO:0009534	GO:0009507	GO:0005515	GO:0009941	GO:0009767	GO:0003729	GO:0005886	GO:0045158	GO:0009496	GO:0009579	GO:0016020	GO:0046028	GO:0009512	GO:0005829	GO:0010196	GO:0016491																																			
Seita.1G016700.1	GO:0005634	GO:0016567	GO:0005515																																																	
Seita.1G016900.1	GO:0004842	GO:0016567																																																		
Seita.1G017000.1	GO:0005048	GO:0005794	GO:0031204	GO:0005886	GO:0006616	GO:0005784	GO:0000137	GO:0008320	GO:0005634	GO:0003729	GO:0005739	GO:0043022																																								
Seita.1G017100.1	GO:0061630	GO:0016567	GO:0006511	GO:0009507																																																
Seita.1G017200.1	GO:0042631	GO:0080024	GO:0070301	GO:0071475	GO:0010016	GO:0071215	GO:0080043	GO:0052638	GO:0035251	GO:0080044	GO:0009507	GO:0016757																																								
Seita.1G017300.1	GO:0016567	GO:0005634	GO:0006511	GO:0061630	GO:0004842																																															
Seita.1G017400.1	GO:0016567	GO:0003674	GO:0005575																																																	
Seita.1G017500.1	GO:0005575	GO:0008150	GO:0003674																																																	
Seita.1G017600.1	GO:0009941	GO:0009570	GO:0065003	GO:0005576	GO:0009507	GO:0009416	GO:0010035																																													
Seita.1G017700.1	GO:0055082	GO:0033993	GO:0098771	GO:0048878	GO:0005739	GO:0071554	GO:0016567																																													
Seita.1G017900.1	GO:0005737	GO:0030154	GO:0008270	GO:0016567																																																
Seita.1G018000.1	GO:0005575	GO:0009314	GO:0016567	GO:0003674																																																
Seita.1G018100.1	GO:0003674	GO:0016567	GO:0005634																																																	
Seita.1G018200.1	GO:0005802	GO:0003674	GO:0005794	GO:0005576	GO:0048367	GO:0005768	GO:0005634	GO:0007165	GO:1901135	GO:0009888	GO:0048589																																									
Seita.1G018300.1	GO:0004842	GO:0098542	GO:0042742	GO:0016567	GO:0005576	GO:0005886																																														
Seita.1G018400.1	GO:0005802	GO:0003674	GO:0005794	GO:0005576	GO:0048367	GO:0005768	GO:0005634	GO:0007165	GO:1901135	GO:0009888	GO:0048589																																									
Seita.1G018500.1	GO:0005634	GO:0005515	GO:0031396	GO:0071472	GO:0016567	GO:0006970	GO:0042802	GO:0005829																																												
Seita.1G018600.1	GO:0005802	GO:0003674	GO:0005794	GO:0005576	GO:0048367	GO:0005768	GO:0005634	GO:0007165	GO:1901135	GO:0009888	GO:0048589																																									
Seita.1G018700.1	GO:0003674	GO:0016567	GO:0048316	GO:0005575																																																
Seita.1G018800.1	GO:0005737	GO:0030154	GO:0008270	GO:0016567																																																
Seita.1G019100.1	GO:0006996	GO:0005576	GO:0009790	GO:0005634	GO:0051321	GO:0009908	GO:0007389	GO:0009888	GO:0009506																																											
Seita.1G019200.1	GO:0005634	GO:0051123	GO:0005672	GO:0017025	GO:0016251																																															
Seita.1G019300.1	GO:0000398	GO:0009507	GO:0005737	GO:0003723	GO:0005681	GO:0003724																																														
Seita.1G019400.1	GO:0048507	GO:0048364	GO:0020037	GO:0016709	GO:0048589	GO:0016020	GO:0005506	GO:0030154																																												
Seita.1G019500.1	GO:0055074	GO:0005509	GO:0071472	GO:0005774	GO:0070588	GO:0005432	GO:0009506	GO:0000325	GO:0005773	GO:0016020	GO:0015369	GO:0009507	GO:0003729	GO:0006874																																						
Seita.1G019600.1	GO:0045893	GO:0000976	GO:0003700	GO:0003677	GO:0005634	GO:0005515																																														
Seita.1G019700.1	GO:0006075	GO:0000148	GO:0003843	GO:0005886	GO:0046527	GO:0016757																																														
Seita.1G019900.1	GO:0043622	GO:0005737	GO:0051087	GO:0005886	GO:0016272	GO:0006457																																														
Seita.1G020100.1	GO:0005886	GO:0042802	GO:0005242	GO:0005515	GO:0006813	GO:0005634																																														
Seita.1G020400.1	GO:0080113	GO:0016567	GO:0046620	GO:0005737	GO:0061630	GO:0005515																																														
Seita.1G020500.1	GO:0005634	GO:0004197	GO:0048367	GO:0010154	GO:0004843	GO:0016579	GO:0006511	GO:0048366	GO:0009908	GO:0048364	GO:0005829	GO:0005515	GO:0005737	GO:0051301																																						
Seita.1G020600.1	GO:0005515	GO:0005737	GO:0005634	GO:0010629																																																
Seita.1G020700.1	GO:0008964	GO:0005737	GO:0006099	GO:0005829	GO:0048366																																															
Seita.1G021000.1	GO:0009809	GO:0042178	GO:0009507	GO:0035251	GO:0008194	GO:0016757	GO:0050505	GO:0006805	GO:0009636																																											
Seita.1G021100.1	GO:0009809	GO:0042178	GO:0009507	GO:0035251	GO:0008194	GO:0016757	GO:0050505	GO:0006805	GO:0009636																																											
Seita.1G021300.1	GO:0009809	GO:0042178	GO:0009507	GO:0035251	GO:0008194	GO:0016757	GO:0050505	GO:0006805	GO:0009636																																											
Seita.1G021400.1	GO:0005634	GO:0004672	GO:0006468	GO:0016310	GO:0014070																																															
Seita.1G021500.1	GO:0006355	GO:0005515	GO:0003700	GO:0005634																																																
Seita.1G021900.1	GO:0006468	GO:0005886	GO:0005515	GO:0010087	GO:0004674																																															
Seita.1G022000.1	GO:0006355	GO:0005634	GO:0003700																																																	
Seita.1G022100.1	GO:0050832	GO:0003674	GO:0009507	GO:0042742	GO:0009753	GO:0007165	GO:0009570	GO:0005634	GO:0010035																																											
Seita.1G022200.1	GO:0009809	GO:1901430	GO:0009505	GO:0005576	GO:0020037	GO:0005794	GO:0006979	GO:0010089	GO:0005515	GO:0048046																																										
Seita.1G022300.1	GO:0009809	GO:1901430	GO:0009505	GO:0005576	GO:0020037	GO:0005794	GO:0006979	GO:0010089	GO:0005515	GO:0048046																																										
Seita.1G022400.1	GO:0006979	GO:0005576	GO:0020037																																																	
Seita.1G022500.1	GO:0009809	GO:1901430	GO:0009505	GO:0005576	GO:0020037	GO:0005794	GO:0006979	GO:0010089	GO:0005515	GO:0048046																																										
Seita.1G022800.1	GO:0010087	GO:0005634	GO:0016768	GO:0010487	GO:0005737	GO:0006596	GO:0048759	GO:0009926	GO:0009826																																											
Seita.1G022900.1	GO:0009809	GO:1901430	GO:0009505	GO:0005576	GO:0020037	GO:0005794	GO:0006979	GO:0010089	GO:0005515	GO:0048046																																										
Seita.1G023000.1	GO:0009809	GO:1901430	GO:0009505	GO:0005576	GO:0020037	GO:0005794	GO:0006979	GO:0010089	GO:0005515	GO:0048046																																										
Seita.1G023100.1	GO:0009809	GO:1901430	GO:0009505	GO:0005576	GO:0020037	GO:0005794	GO:0006979	GO:0010089	GO:0005515	GO:0048046																																										
Seita.1G023300.1	GO:0009742	GO:0005515	GO:0042802	GO:0006468	GO:0004674	GO:1900458	GO:0046777	GO:0048765	GO:0046827	GO:0005737	GO:0004672	GO:0005634	GO:0005886	GO:0009729	GO:0009733	GO:0007165	GO:0009965	GO:0005938	GO:0009825																																	
Seita.1G023400.1	GO:0005634	GO:0015026	GO:0005515	GO:0007639	GO:0006468	GO:0004674	GO:0005886	GO:0048653	GO:0016310	GO:0016301																																										
Seita.1G023500.1	GO:0005829	GO:0005739	GO:0009058	GO:0030170	GO:0006531	GO:0006536	GO:0005507	GO:0006103	GO:0005777	GO:0004069																																										
Seita.1G023600.1	GO:0071949	GO:0016491	GO:0009888	GO:0009505	GO:0048364	GO:0005737	GO:0050268	GO:0045551	GO:0052747																																											
Seita.1G023800.1	GO:0003735	GO:0000027	GO:0010224	GO:0009941	GO:0005737	GO:0022625	GO:0005634	GO:0032502	GO:0005840	GO:0006412																																										
Seita.1G023900.1	GO:0007015	GO:0034314	GO:0005515	GO:0005885	GO:0005737	GO:0030833	GO:0051015																																													
Seita.1G024100.1	GO:0009570	GO:0009507	GO:0051082	GO:0005773	GO:0005829																																															
Seita.1G024200.1	GO:0004674	GO:0046777	GO:0031625	GO:0005886	GO:0004672	GO:0005516	GO:0005576																																													
Seita.1G024300.1	GO:0004842	GO:0009626	GO:0005634	GO:0098542	GO:0005737	GO:0016567	GO:0009507																																													
Seita.1G024400.1	GO:0003674	GO:0005576	GO:0009790																																																	
Seita.1G024500.1	GO:0003700	GO:0009742	GO:0006351	GO:0006355	GO:0005634																																															
Seita.1G024600.1	GO:0035091	GO:0005737	GO:0007165																																																	
Seita.1G024700.1	GO:0006397	GO:0005634	GO:0005737	GO:0003723																																																
Seita.1G025100.1	GO:0046685	GO:0005886	GO:0015267	GO:0055085	GO:0080170	GO:0015700	GO:0015105	GO:0015250																																												
Seita.1G025400.1	GO:0032870	GO:0009620	GO:0033993	GO:0006468	GO:0042742	GO:0005886	GO:0016301	GO:0042430	GO:0098542	GO:0045087	GO:1901701	GO:0031347	GO:0004674	GO:0007165	GO:1901698																																					
Seita.1G025600.1	GO:0032870	GO:0009620	GO:0033993	GO:0006468	GO:0042742	GO:0005886	GO:0016301	GO:0042430	GO:0098542	GO:0045087	GO:1901701	GO:0031347	GO:0004674	GO:0007165	GO:1901698																																					
